Intake Date,Species,Species Class,Age,# of Animals,Date Found,Specific Location,City Found,Cause for Admission,Comments
09/18/18,Herring Gull,Bird,,1,09/18/18,Route 146,North Providence,"Broken back, no feeling in feet",
09/21/18,Eastern Gray Squirrel,Mammal,Baby,1,09/21/18,333 Main Street,,Orphaned,
09/21/18,American Bittern,Bird,,1,09/21/18,70 Lincoln Avenue,Cranston,Wing & leg,
09/23/18,Eastern Cottontail,Mammal,Baby,4,09/23/18,Finder's address,Warwick,Orphaned,
09/23/18,Pigeon,Bird,,1,09/23/18,"Robin Hollow Road, under 95 overpass",West Greenwich,"Limps, unable to fly",
09/23/18,Eastern Gray Squirrel,Mammal,,1,09/23/18,Finder's address,Cranston,"Old break R leg, no feeling",
09/26/18,House Sparrow,Bird,,1,09/26/18,CVS next to URI campus,Kingston,Incapable of flying,
09/28/18,Great Horned Owl,Bird,,1,09/28/18,52 Sherman Avenue,Lincoln,"Window strike, head & L eye, no improvement",
09/30/18,Eastern Cottontail,Mammal,Baby,1,09/30/18,Cherry Hill Road,Johnston,,
09/30/18,House Finch,Bird,Adult,1,09/30/18,Finder's address,Cranston,Wing,
09/30/18,Pigeon,Bird,Juvenile,1,09/30/18,95 South near Exit 27,,Possible wing injury,
10/02/18,Eastern Gray Squirrel,Mammal,,1,10/02/18,,Westerly,"HBC, Broken R shoulder",
03/31/18,Dark-eyed Junco,Bird,Adult,1,03/31/18,Backyard,West Warwick,Thin/neuro,
03/08/18,Mourning Dove,Bird,Adult,1,03/07/18,Backyard,Richmond,"Cat attack, buck feathers missing",
09/09/18,Eastern Gray Squirrel,Mammal,Baby,2,09/09/18,Backyard,Warwick,Orphaned juvenile,
08/10/18,Eastern Cottontail,Mammal,Juvenile,1,08/10/18,,,Orphaned juvenile,
09/03/18,Tree Swallow,Bird,Adult,1,09/03/18,Point Judith,,Shoulder injury,
09/20/18,Eastern Gray Squirrel,Mammal,Baby,1,09/20/18,Westerly High School,Westerly,Orphaned juvenile,
09/14/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/14/18,Melrose Street,Providence,"Orphaned juvenile, broken R leg",
09/22/18,Short-Tailed Shrew,Mammal,Adult,1,09/22/18,Sweet Lane,North Kingstown,Cat attack?,
09/20/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/20/18,Inside of street in Providence,Providence,Orphaned juvenile,
09/16/18,Double-crested Cormorant,Bird,Adult,1,09/16/18,"Blue Shutters, East Beach Road",Charlestown,Broken wing,
06/20/18,Herring Gull,Bird,Juvenile,1,06/20/18,Finder's address,Middletown,Orphaned juvenile,
08/05/18,American Robin,Bird,Baby,1,08/05/18,Backyard,Exeter,"Orphaned juvenile, nest down on ground",
08/06/18,House Sparrow,Bird,Young Adult,1,08/06/18,Backyard,West Warwick,Stuck in seed feeder/bruising,
08/07/18,Eastern Cottontail,Mammal,Baby,1,08/07/18,Finder's address,Richmond,"Orphaned juvenile, found on steps at backdoor",
08/15/18,Ruby-throated Humming Bird,Bird,Juvenile,1,08/15/18,Finder's address,Lincoln,Appear to have back injury,
08/25/18,Ruby-throated Humming Bird,Bird,Juvenile,1,08/24/18,In yard,Foster,Wing injury,
09/17/18,Mourning Dove,Bird,Young Adult,1,09/17/18,110 Greenwich Place,West Warwick,Thin and not eating,
06/29/18,Diamond-backed Terrapin,Reptile,Adult,1,06/29/18,Brown Street,Warren,Cracked shell,
07/18/18,Wood Turtle,Reptile,Adult,1,07/18/18,Tillinghast Road,East Greenwich,HBC,
07/22/18,Herring Gull,Bird,Juvenile,1,07/21/18,Finder's address,Newport,"Orphaned juvenile, found in road",
07/26/18,Herring Gull,Bird,Young Adult,1,07/26/18,Finder's address,Newport,Injury,
07/30/18,Herring Gull,Bird,Juvenile,1,07/30/18,Newport downtown,Newport,"Orphaned juvenile, found in road",
08/04/18,Herring Gull,Bird,Juvenile,1,08/04/18,11 Hammon Street,Newport,"Orphaned juvenile, unknown injury",
08/06/18,Herring Gull,Bird,Young Adult,1,08/06/18,Thompson Middle School,Newport,Not flying,
08/08/18,House Wren,Bird,Baby,1,08/08/18,In yard,South Kingstown,Orphaned juvenile,
08/15/18,Mourning Dove,Bird,Adult,1,08/15/18,St. Josephs Cemetary,West Greenwich,"Appears to have head injury, neuro",
09/13/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/13/18,Driveway,Providence,"Injury, arching her back, back of head touching back",
09/14/18,Eastern Gray Squirrel,Mammal,Juvenile,2,09/14/18,Finder's address,Woonsocket,"Orphaned juvenile, ?mom killed by car",
09/19/18,Eastern Gray Squirrel,Mammal,Young Adult,1,09/19/18,Finder's address,Cumberland,"Cat caught, R eye gone, irrepairable, infected",
09/17/18,Eastern Gray Squirrel,Mammal,Young Adult,1,09/17/18,Finder's address,Johnston,"Injury, R eye closed and swollen",
09/27/18,Eastern Chipmunk,Mammal,Young Adult,1,09/27/18,Finder's address,Providence,"Orphaned juvenile, found on sidewalk",
09/19/18,Eastern Gray Squirrel,Mammal,Young Adult,1,09/19/18,Finder's address,Warwick,Cat caught,
09/19/18,Eastern Gray Squirrel,Mammal,Baby,2,09/19/18,Finder's address,Warwick,Found on ground,
09/18/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/18/18,Finder's address,Providence,"Fell out of birdhouse, bloody nose",
09/20/18,White-footed Mouse,Mammal,Baby,1,09/20/18,Finder's address,Johnston,"Orphaned juvenile, found inside house",
09/24/18,Herring Gull,Bird,Young Adult,1,09/24/18,Narragansett Avenue,Providence,L wing FX,
09/26/18,Eastern Gray Squirrel,Mammal,Juvenile,2,09/26/18,Finder's address,Pawtucket,Fell out of nest,
09/10/18,Double-crested Cormorant,Bird,Adult,1,09/10/18,Intersection of Grandview Road and Post Road,East Greenwich,L leg,
09/11/18,White-footed Mouse,Mammal,Baby,5,09/11/18,Finder's address,Wakefield,"Orphaned juvenile, all very dehydrated and lethargic on intake.",
09/12/18,Red-tailed Hawk,Bird,Young Adult,1,09/12/18,"88 Jefferson Boulevard, D'Olivera and Associates",Warwick,"Unsure, in same spot for days",
09/12/18,Cedar Waxwing,Bird,Juvenile,1,09/11/18,Finder's address,Mapleville,"Orphaned juvenile, unable to walk or perch",
09/21/18,House Sparrow,Bird,Adult,1,09/12/18,Finder's address,Middletown,Injury,
09/12/18,Semipalmated Sandpiper,Bird,Adult,1,09/12/18,"Scarborough Beach, in road",Narragansett,Injury,
09/12/18,Herring Gull,Bird,Young Adult,1,09/11/18,Wakefield mall Parking Lot,Wakefield,Blind,
09/13/18,Coopers Hawk,Bird,Young Adult,1,09/13/18,16B Edgewood Farm Road,South Kingstown,"Dog attack, bad puncture on R chest, maggots, possible neuro, feathers damaged",
09/13/18,Eastern Phoebe,Bird,Adult,1,09/13/18,Finder's address,North Scituate,Not flying,
09/13/18,Ring-billed Gull,Bird,Young Adult,1,09/13/18,Salty Brine Beach,Narragansett,"Back injury, break in R wrist, no feeling in legs",
09/13/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/13/18,Finder's address,Warwick,Orphaned juvenile,
09/13/18,Sharp-shinned Hawk,Bird,Young Adult,1,09/13/18,3rd Street,Newport,"Broken L leg, blind R eye, partially L",
09/14/18,American Crow,Bird,Young Adult,1,09/14/18,"Chateau Sur Mer, Bellevue Avenue",Newport,"Wing issue, failing",
09/14/18,White-footed Mouse,Mammal,Baby,1,09/13/18,Finder's address,North Kingstown,Orphaned juvenile,
09/14/18,House Sparrow,Bird,Adult,1,09/14/18,Finder's address,North Kingstown,Injury,
09/14/18,Eastern Gray Squirrel,Mammal,Young Adult,1,09/14/18,Finder's address,Cranston,Injured by dog,
09/14/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/14/18,Finder's address,Coventry,Dog caught,
09/14/18,Barred Owl,Bird,Adult,1,09/14/18,"401 Budlong Road, Budlong Elementary School",Cranston,Back injury,
09/14/18,American Robin,Bird,Adult,1,09/14/18,Finder's address,North Kingstown,"Bad eye, worry about POX",
09/14/18,Wild Turkey,Bird,Juvenile,1,09/14/18,Roberts Avenue,Hope,Injury,
09/14/18,Eastern Gray Squirrel,Mammal,Juvenile,2,09/14/18,Finder's address,Warwick,Orphaned juvenile,
09/15/18,Herring Gull,Bird,Young Adult,1,09/14/18,Finder's address,Westerly,FX wing,
09/15/18,American Robin,Bird,Juvenile,1,09/15/18,Finder's address,North Kingstown,Wing issue,
09/15/18,Eastern Cottontail,Mammal,Juvenile,1,09/14/18,Finder's address,"South Dartmouth, MA",R side laceration,
09/15/18,Virginia Opossum,Mammal,Juvenile,1,09/15/18,Finder's address,Ashaway,Injury,
09/15/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/14/18,Finder's address,Westerly,Orphaned juvenile,
09/15/18,Painted Turtle,Reptile,Juvenile,2,06/15/18,Finder's address,West Greenwich,Orphaned juvenile,
09/15/18,Double-crested Cormorant,Bird,Adult,1,09/15/18,Bonnet Shore Beach,Narragansett,Not moving much,
09/15/18,Eastern Gray Squirrel,Mammal,Baby,1,09/15/18,Finder's address,Warwick,Injury,
09/15/18,Eastern Cottontail,Mammal,Juvenile,3,09/15/18,Finder's address,Westerly,Orphaned juvenile,
09/15/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/15/18,55 Winnapaug Road,Westerly,Orphaned juvenile,
09/15/18,Eastern Chipmunk,Mammal,Juvenile,1,09/15/18,Finder's address,Warwick,Orphaned juvenile,
09/16/18,Herring Gull,Bird,Adult,1,09/16/18,Reservoir Avenue,Cranston,Legs paralyzed,
09/16/18,Eastern Gray Squirrel,Mammal,Baby,1,09/16/18,Hope Street,East Providence,"Orphaned juvenile, maggots in eye",
09/16/18,Barred Owl,Bird,Adult,1,09/16/18,231 Darby Road,Scituate,Broken wing,
09/16/18,Eastern Gray Squirrel,Mammal,Baby,1,09/14/18,Spruce Street,Westerly,"Orphaned juvenile, mom died by car",
09/17/18,Laughing Gull,Bird,Young Adult,1,09/16/18,Jamestown Shores,Jamestown,Injury,
09/15/18,Eastern Chipmunk,Mammal,Baby,1,09/15/18,Finder's address,Lincoln,Orphaned juvenile,
09/17/18,Mourning Dove,Bird,Young Adult,1,09/17/18,VAMC Parking lot,Providence,Break in L leg,
09/17/18,Eastern Gray Squirrel,Mammal,Juvenile,2,09/17/18,5301 Post Road,East Greenwich,Not moving,
09/17/18,Common Yellowthroat,Bird,Young Adult,1,09/17/18,,Providence,"Not able to fly, distressed, keeps falling to hit ground",
09/17/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/17/18,6 Bonnet Shores Road,Narragansett,Orphaned juvenile,
09/17/18,American Crow,Bird,Adult,1,09/15/18,Strawberry Lane,Warwick,"Probable back R leg injury, unable to stand, thin",
09/18/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/18/18,Finder's address,Warwick,"Back injury, broken back leg",
09/18/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/18/18,R5 off Park Avenue,Cranston,"Orphaned juvenile, teeth issue",
09/18/18,Herring Gull,Bird,Juvenile,1,09/17/18,21 Beach Row,Wakefield,Dislocated hip,
09/18/18,Double-crested Cormorant,Bird,Adult,1,09/18/18,1480 West Shore Road,Warwick,Crash landed,
09/19/18,Eastern Cottontail,Mammal,Juvenile,1,09/18/18,Finder's address,West Warwick,Cat caught,
09/19/18,House Sparrow,Bird,Adult,1,09/18/18,Westerly Airport,Westerly,"Not flying, declining",
09/19/18,House Sparrow,Bird,Adult,1,09/19/18,Finder's address,Wakefield,Back injury,
09/19/18,Norway Rat,Mammal,Adult,1,09/19/18,40 Second Point Avenue,Warwick,Leg injury,
09/19/18,Eastern Gray Squirrel,Mammal,Adult,1,09/19/18,Corner of Greenwich Avenue and Reed Street,Warwick,"Suspect HBC, failing on arrival",
09/19/18,Eastern Gray Squirrel,Mammal,Juvenile,4,09/17/18,Unknown,,Orphaned juvenile,
09/19/18,House Sparrow,Bird,Adult,1,09/19/18,2600 Cranston Street,Cranston,Neurological,
09/19/18,Herring Gull,Bird,Young Adult,1,09/19/18,Walmart,Cranston,Injury,
09/18/18,Northern Flying Squirrel,Mammal,Young Adult,1,09/18/18,Near URI,Kingston,Severe R eye trauma,
09/19/18,Great Horned Owl,Bird,Adult,1,09/19/18,Finder's address,Saunderstown,"Very lethargic, falling on her face, skinny",
09/20/18,Eastern Gray Squirrel,Mammal,Juvenile,2,09/19/18,Finder's address,Providence,Fell off tree onto cement,
09/20/18,Eastern Gray Squirrel,Mammal,Juvenile,2,09/20/18,Bellevue Avenue,Newport,Injury,
09/20/18,Snapping Turtle,Reptile,Baby,1,09/20/18,Washinton Bike Path,West Warwick,Severe eye injury,
09/20/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/18/18,Finder's address,Wakefield,Orphaned juvenile,
09/20/18,Northern Flying Squirrel,Mammal,Juvenile,1,09/20/18,23 Belmont Road,East Greenwich,Orphaned juvenile,
09/20/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/20/18,91 Bay View Drive,Jamestown,Broken R front humerus,
09/20/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/20/18,,,Injury,
09/21/18,Eastern Gray Squirrel,Mammal,Baby,1,09/21/18,Bellevue Avenue,Newport,Orphaned juvenile,
09/21/18,Eastern Cottontail,Mammal,Adult,1,09/21/18,,,"Broken leg, stuck in netting, exposed bone",
09/21/18,White-footed Mouse,Mammal,Baby,1,09/20/18,Finder's address,Narragansett,Orphaned juvenile,
09/21/18,Mourning Dove,Bird,Adult,1,09/20/18,Finder's address,Providence,Broken leg,
09/21/18,American Crow,Bird,Adult,1,09/21/18,,,Suspect West Nile,
09/21/18,Double-crested Cormorant,Bird,Adult,1,09/19/18,Apponaug,Warwick,Flightless,
09/21/18,Tufted Titmouse,Bird,Adult,1,09/21/18,Finder's address,Exeter,Broken leg,
09/21/18,American Goldfinch,Bird,Adult,1,09/21/18,Finder's address,West Greenwich,Conjunctivitis,
09/22/18,Eastern Cottontail,Mammal,Baby,3,09/21/18,Finder's address,Cranston,Orphaned juvenile,
09/22/18,Eastern Cottontail,Mammal,Juvenile,1,09/22/18,Finder's address,North Kingstown,Injury,
09/22/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/21/18,Finder's address,Providence,Orphaned juvenile,
09/23/18,Eastern Cottontail,Mammal,Baby,1,09/23/18,Finder's address,Coventry,Dog caught,
09/24/18,Double-crested Cormorant,Bird,Young Adult,1,09/23/18,Jamestown Bridge east bound in bike lane,Jamestown,"Neuro, blind, skinny",
09/24/18,Eastern Cottontail,Mammal,Baby,4,09/24/18,Rumford School,Rumford,Orphaned juvenile,
09/24/18,Mourning Dove,Bird,Young Adult,1,09/23/18,Finder's address,Ashaway,"Flew into sliding door, blood in lungs, decling",
09/24/18,Double-crested Cormorant,Bird,Young Adult,1,09/24/18,"Intersection of Atlantic Avenue and Winnepaug Road, near Paddy's",Westerly,"L wing injury, neuro, possible West Nile or Newcastle",
09/24/18,Eastern Cottontail,Mammal,Juvenile,1,09/24/18,Finder's address,West Warwick,Cat caught,
09/24/18,Double-crested Cormorant,Bird,Young Adult,1,09/24/18,Intersection of Blue Heron Raod and Matunuck School House Road,South Kingstown,Lethargic,
09/24/18,Eastern Cottontail,Mammal,Juvenile,1,09/24/18,600 Mount Pleasant Avenue,Providence,Seizures and broken leg,
09/25/18,House Sparrow,Bird,Young Adult,1,09/24/18,BJ's,"Seekonk, MA",Back injury,
09/25/18,Eastern Chipmunk,Mammal,Adult,1,09/25/18,Glen Hill,North Kingstown,"Caught in snap trap, broken shoulder",
09/25/18,Eastern Cottontail,Mammal,Juvenile,1,09/25/18,Prospect Street,Providence,Injury,
09/26/18,Eastern Cottontail,Mammal,Juvenile,4,09/25/18,Finder's address,Lincoln,Orphaned juvenile,
09/26/18,Eastern Gray Squirrel,Mammal,Young Adult,1,09/26/18,1170 Pontiac Avenue,Cranston,"Slow moving, skin abnormalities, bad pox",
09/26/18,Eastern Cottontail,Mammal,Juvenile,2,09/25/18,Sprague Street,Greenville,Orphaned juvenile,
09/26/18,Eastern Cottontail,Bird,Baby,1,09/26/18,Finder's address,East Providence,Orphaned juvenile,
09/26/18,Meadow Vole,Mammal,Baby,4,09/26/18,DMV,Cranston,Orphaned juvenile,
09/24/18,Eastern Cottontail,Mammal,Baby,5,09/24/18,Finder's address,Warwick,Orphaned juvenile,
09/26/18,Virginia Opossum,Mammal,Juvenile,1,09/25/18,Finder's address,Westerly,"Very lethargic, labored breathing, cold, fluid in lungs skinny",
09/26/18,Northern Gannet,Bird,Adult,1,09/26/18,Beach in Misquamicut near the Pleasant View Inn,Westerly,Tangled with fishing net/line,
09/26/18,Eastern Cottontail,Mammal,Baby,5,09/26/18,Finder's address,Pawtucket,"Mom broken leg, found baby nest",
09/27/18,Eastern Gray Squirrel,Mammal,Adult,1,09/27/18,Finder's address,Coventry,Fall from tree,
09/27/18,Great Black-backed Gull,Bird,Young Adult,1,09/27/18,Beach in front of Ocean Mist,South Kingstown,L wing FX,
09/27/18,Eastern Gray Squirrel,Mammal,Juvenile,2,09/27/18,Finder's address,Providence,Orphaned juvenile,
09/27/18,Belted Kingfisher,Bird,Adult,1,09/27/18,975 Kilvert Street,Warwick,FX wing,
09/27/18,Coopers Hawk,Bird,Adult,1,09/27/18,Finder's address,Portsmouth,"HBC, broken R wrist",
09/28/18,American Goldfinch,Bird,Adult,1,09/28/18,Finder's address,Wakefield,"Flew into window, dislocated/broken L shoulder",
09/28/18,Canada Goose,Bird,Adult,1,09/28/18,Oak Grove Cemetary,Pawtucket,Wing injury,
09/29/18,Fish Crow,Bird,Adult,1,09/29/18,"Cumberland Farms, Tiogue Avenue",Coventry,Wing injury,
09/29/18,Gray Catbird,Bird,Young Adult,1,09/29/18,Bike path,South Kingstown,"Found with tail feathers plucked out, broken L shoulder",
09/29/18,Pigeon,Bird,Adult,1,09/29/18,"Mettatakumt Swamp, Rt 5 across from primrose King Garden",North Smithfield,Missing chest feathers,
09/29/18,Herring Gull,Bird,Adult,1,09/29/18,67 Halsey Road,Newport,Half of R leg missing,
09/30/18,Cedar Waxwing,Bird,Adult,1,09/30/18,Jamestown Shores,Jamestown,"Domestic cat attack, broken R wing",
09/30/18,White-footed Mouse,Mammal,Baby,1,09/30/18,Finder's address,Middletown,Orphaned juvenile,
09/30/18,Herring Gull,Bird,Young Adult,1,09/30/18,Fishermans State Park,Narragansett,Wing FX,
10/01/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/30/18,20 Phenix Avenue,Cranston,FX leg,
10/01/18,Meadow Vole,Mammal,Baby,1,09/30/18,Finder's address,Saunderstown,Cat injury,
10/01/18,Eastern Gray Squirrel,Mammal,Young Adult,1,10/01/18,Finder's address,Providence,Broken back,
10/01/18,Red-tailed Hawk,Bird,Adult,1,10/01/18,1559 East Main Road,Portsmouth,R shoulder FX,
10/01/18,Double-crested Cormorant,Bird,Young Adult,1,10/01/18,East Beach at Shore,Charlestown,"Broken wing, possible Newcastle",
10/02/18,Pigeon,Bird,Young Adult,1,10/02/18,Slater Park,Pawtucket,"L eye trauma, dislocated L shoulder",
10/02/18,Pigeon,Bird,Adult,1,10/02/18,Central Falls Veterans Elementary School,Central Falls,Severe head/back injury and tortecolis,
09/03/18,Great Black-backed Gull,Bird,,1,09/03/18,Blue Shutters Beach,Charlestown,Water in longs?,
09/25/18,House Sparrow,Bird,,1,09/25/18,Finder's address,Coventry,"Unknown, but not moving",
10/01/18,Coopers Hawk,Bird,,1,10/01/18,1325 Oaklawn Avenue,Cranston,"Flew into window, not improving, losing weight, not flying",
10/03/18,Mourning Dove,Bird,,1,10/03/18,Finder's address,Kingston,"Cat attack, L injured wing, can't fly, wing droop, not improving",
10/04/18,Herring Gull,Bird,,1,10/04/18,East Beach,Charlestown,Possible broken L shoulder,
10/05/18,Blackburnian Warbler,Bird,,1,10/05/18,Finder's address,North Kingstown,Flew into window,
10/05/18,Eastern Cottontail,Bird,,1,10/05/18,Frenchtown & Bear Swamp,East Greenwich,Unknown bleeding,
10/05/18,Blackpoll Warbler,Bird,,1,10/05/18,Providence Downtown,Providence,,
10/08/18,American Robin,Bird,,1,10/08/18,Finder's address,Wakefield,"Back injury, partially blind, not improving",
10/09/18,Band-rumped Storm Petrel,Bird,,1,10/09/18,"Middle of ocean, landed on boat",,,
10/11/18,Barred Owl,Bird,,1,10/11/18,59 Stony Lane,Exeter,"HBC, blind, no improvement in vision",
10/12/18,Painted Turtle,Reptile,,1,10/12/18,Route 102,Exeter,"HBC, cracked shell",
10/12/18,Herring Gull,Bird,,1,10/12/18,Jamestown Bridge,Jamestown,Broken wing,
10/14/18,Eastern Gray Squirrel,Mammal,,1,10/14/18,Post Road,Warwick,"Damaged L eye, unable to see out of R, no improvement physically",
10/15/18,Ring-billed Gull,Bird,,1,10/15/18,"70 Mendon Road, Dollar Tree",Cumberland,Wing injury,
10/16/18,Virginia Opossum,Mammal,,1,10/16/18,15 Lisa Lane,Warwick,Blind,
10/21/18,Brown Creeper,Bird,,1,10/21/18,151 Thayer Street,Providence,Failing on arrival,
10/22/18,Herring Gull,Bird,,1,10/22/18,Eastons Beach,Newport,Broken L wrist,
10/22/18,Barred Owl,Bird,,1,10/22/18,Douglas Pike @ Tarkiln Road,Burrillville,"HBC, severe head trauma",
10/26/18,Barred Owl,Bird,,1,10/26/18,484 Succotash Road,South Kingstown,L wrist dislocation,
09/21/18,Virginia Opossum,Mammal,Juvenile,1,09/21/18,ABC Resort,Westerly,"Orphaned juvenile, found in recycle bin",
10/08/18,Eastern Chipmunk,Mammal,Adult,1,10/08/18,Blackrock Road,Coventry,HBC,
11/06/18,Cormorant,Bird,Juvenile,1,11/06/18,Easton's Pond,Newport,Head injury,
09/29/18,Scarlet Tanager,Bird,Adult,1,09/29/18,Finder's address,Westerly,Window strike.  Wing/shoulder/possible back,
10/06/18,Eastern Phoebe,Bird,Young Adult,1,10/06/18,Found in woods near finder's address,West Kingston,"Cold, emanciated",
09/13/18,Common Eider,Bird,Adult,1,09/13/18,Roger Wheeler State Beach,Narragansett,"Injury, declining again, neuro",
10/06/18,Eastern Gray Squirrel,Mammal,Young Adult,1,10/06/18,Corner of Lloyd Avenue and Wayland Avenue,East Providence,HBC,
10/07/18,Eastern Gray Squirrel,Mammal,Juvenile,1,10/07/18,Finder's address,Cranston,Orphaned juvenile,
09/30/18,Eastern Gray Squirrel,Mammal,Adult,1,09/30/18,Finder's address,Lincoln,Paralyzed midback down,
09/28/18,American Crow,Bird,Adult,1,09/27/18,,Warwick,West Nile virus,
10/09/18,Pigeon,Bird,Adult,1,10/09/18,1635 Mineral Spring Avenue,North Providence,Trich/emaciated,
10/08/18,Pigeon,Bird,Adult,1,10/08/18,Prospect Terrace Park,Providence,"Dripping significant weight, came down with trich, failing",
10/07/18,Barred Owl,Bird,Adult,1,10/06/18,100 Weybosset Street,Providence,"Found unconscious, no improvement in vision",
09/12/18,Herring Gull,Bird,Juvenile,1,09/12/18,"Unknown, dropped off @ Dr Bird's Office",,Wing issue,
09/14/18,Mourning Dove,Bird,Adult,1,09/13/18,Finder's address,Coventry,Wing,
09/14/18,House Finch,Bird,Adult,1,09/14/18,Finder's address,West Kingston,Conjunctivitis,
09/17/18,American Crow,Bird,Adult,1,09/16/18,Finder's address,Barrington,"R wing, dropping wieght, not improving",
09/18/18,Eastern Gray Squirrel,Mammal,Juvenile,3,09/13/18,Ross Hill Road,Charlestown,Orphaned juvenile,
09/21/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/13/18,750 Narragansett Park Drive,Rumford,Orphaned juvenile,
09/23/18,House Finch,Bird,Adult,1,09/22/18,Finder's address,Exeter,Eye Problem,
09/24/18,Pigeon,Bird,Adult,1,09/24/18,Kennedy Plaza,Providence,"Not eating, losing weight even with tubing, probably has some type of internal damage or issue",
09/29/18,Wild Turkey,Bird,Juvenile,1,09/29/18,Blueberry Lane/Central Pike,Scituate,Possible HBC,
10/02/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/02/18,Summer Street,Manville,"Orphaned juvenile, teeth not growing properly",
10/03/18,Eastern Cottontail,Mammal,Baby,1,10/02/18,Front yard,Portsmouth,FX hip,
10/04/18,Eastern Cottontail,Mammal,Baby,1,10/03/18,"Oxbow Farms, 50 Roger's Lane",Middletown,Orphaned juvenile,
10/04/18,Eastern Chipmunk,Mammal,Adult,1,10/01/18,Finder's address,East Greenwich,"Cat bite his back, paralyzed",
10/04/18,Eastern Gray Squirrel,Mammal,Juvenile,1,10/03/18,Old Mountain Field,Wakefield,Orphaned juvenile,
10/04/18,Ring-billed Gull,Bird,Young Adult,1,10/04/18,Barrington Beach,Barrington,Back injury/legs paralyzed,
09/04/18,Big Brown Bat,Mammal,Adult,1,09/04/18,Corner of Alger & Depew Street,Providence,Injury,
10/04/18,Eastern Red Bat,Mammal,Adult,1,10/03/18,General Dynamics,North Kingstown,FX L & R wings,
10/04/18,White-footed Mouse,Mammal,Baby,1,10/04/18,Finder's address,Scituate,Orphaned juvenile,
10/05/18,American Robin,Bird,Young Adult,2,06/30/18,Finder's address,Warwick,"Orphaned juvenile, very bad shape and unreversible damage",
10/05/18,Eastern Cottontail,Mammal,Juvenile,2,10/05/18,Finder's address,West Kingston,Orphaned juvenile,
10/06/18,Eastern Gray Squirrel,Mammal,Juvenile,1,09/30/18,"Dragon Villa, 609 Smithfield Avenue",Lincoln,Orphaned juvenile,
10/06/18,Eastern Gray Squirrel,Mammal,Adult,1,10/05/18,Old Forge Road,East Greenwich,HBC,
10/06/18,Eastern Chipmunk,Mammal,Adult,1,10/05/18,Finder's address,Wakefield,"Chased by cat, hid in trash barrel overnight",
10/06/18,Mourning Dove,Bird,Adult,1,10/06/18,Finder's address,Providence,Broken R shoulder,
10/07/18,Herring Gull,Bird,Young Adult,1,10/06/18,The Andrea Beach Bar & Restaurant,Westerly,Back injury,
10/07/18,White-footed Mouse,Mammal,Adult,1,10/07/18,Beavertail State Park,Jamestown,"Fell into turtle tank, may have swallowed water",
10/07/18,Eastern Gray Squirrel,Mammal,Young Adult,1,10/06/18,17 Hillside,Ashaway,Orphaned juvenile,
10/07/18,Mourning Dove,Bird,Juvenile,1,10/06/18,Finder's address,Middletown,R wing seems droopy,
10/17/18,American Goldfinch,Bird,Adult,1,10/17/18,124 Ferry Lane,Barrington,Conjunctivitis,
10/08/18,Great Black-backed Gull,Bird,Adult,1,10/08/18,Fisherman's Memorial Campground,Narragansett,Dislocated R shoulder,
10/08/18,Fish Crow,Bird,Juvenile,1,04/17/00,"64 Jean Street, Oxbow Apts",Middletown,Lethargic,
10/09/18,Eastern Chipmunk,Mammal,Young Adult,1,10/09/18,Finder's address,Wakefield,"Labored breathing, severe back injury",
10/09/18,Eastern Gray Squirrel,Mammal,Juvenile,1,10/09/18,Finder's address,Riverside,"Appears front leg is broken, failing, not moving",
10/09/18,Pigeon,Bird,Young Adult,1,10/09/18,Finder's address,Cranston,"Looks like hawk attack? Severe back injury, no improvement",
10/09/18,Eastern Chipmunk,Mammal,Adult,1,10/08/18,"Plainfield Pike, near Harmony Dog Training",Scituate,Injury,
10/09/18,Eastern Gray Squirrel,Mammal,Adult,1,10/09/18,Crestview Street,Smithfield,"Broken back legs, back injury",
10/09/18,Eastern Cottontail,Mammal,Baby,1,10/09/18,"Narragansett Bay Comission, 1 Ernest sTreet",Providence,Lawn mower incident,
10/10/18,Eastern Gray Squirrel,Mammal,Juvenile,2,10/09/18,Finder's address,Warwick,Orphaned juvenile,
10/10/18,Northern Cardinal,Bird,Adult,1,10/10/18,Finder's address,Providence,Window strike,
10/10/18,Eastern Gray Squirrel,Mammal,Juvenile,1,10/10/18,Potter Road,North Kingstown,Orphaned juvenile,
