Intake Date,Species,Species Class,Age,# of Animals,Date Found,Specific Location,City Found,Cause for Admission,Comments
08/06/16,Herring Gull,Bird,Adult,1,,Magnolia Street,Warwick,R wing injury / unable to fly,
08/17/16,Mourning Dove,Bird,Juvenile,1,,Applebee's,Smithfield,Crashed into window,
08/26/16,Ruby-throated Hummingbird,Bird,Adult,1,,1400 New England Center Boulevard,Coventry,Broken wing,
08/28/16,Cooper's Hawk,Bird,,1,,"Route 1A, right off of Route 1 North",Charlestown,"Foot & possibly wing injury, dying",
08/29/16,Eastern Cottontail,Mammal,,2,,28 Snow Road,Warwick,,
08/29/16,Eastern Grey Squirrel,Mammal,Baby,2,,"153 Duke Street, Apt #2",East Greenwich,Don't know,
08/30/16,Eastern Cottontail,Mammal,Baby,2,,282 Pine Street,Warwick,No injury,
09/02/16,Pigeon,Bird,,1,,"On sidewalk next to Washington Trust, 156 Westminster Street",Providence,"Emaciated, neuro",
08/28/16,Red Squirrel,Mammal,4 Weeks,1,08/28/16,"Burlingame State Park, Mills Camp bathroom",,Orphaned juvenile,
07/16/16,House Sparrow,Bird,Adult,1,07/16/16,In yard,West Warwick,Injury,
08/20/16,Ruby-throated Hummingbird,Bird,,1,08/20/16,Yard,East Greenwich,Fledgling,
08/20/16,Barn Swallow,Bird,Adult,1,08/20/16,In road,West Warwick,L wing injury,
08/13/16,Red-tailed Hawk,Bird,Adult,1,08/13/16,"Rt 1, near Jerusalem exit",South Kingstown,"HBC, neuro",
06/06/16,Herring Gull,Bird,Juvenile,1,06/06/16,Naval Station,Newport,Orphaned juvenile,
06/16/16,Herring Gull,Bird,Juvenile,1,06/15/16,"Subway fast food restaurant, Connell Highway",Newport,"Orphaned juvenile, fell off roof of building",
06/19/16,Herring Gull,Bird,Juvenile,1,06/18/16,Backyard,Newport,Orphaned juvenile,
07/11/16,Herring Gull,Bird,Juvenile,1,07/10/16,Hyatt at Goat Island,Newport,"Orphaned juvenile, fell off roof",
07/11/16,Herring Gull,Bird,Juvenile,1,07/11/16,Norman Bird Santuary,Newport,Injury,
06/27/16,Herring Gull,Bird,Juvenile,1,06/27/16,Connell Highway,Newport,Orphaned juvenile,
07/12/16,Herring Gull,Bird,Juvenile,1,07/12/16,Hyatt at Goat Island,Newport,"Orphaned juvenile, fell off roof",
07/13/16,Herring Gull,Bird,Juvenile,1,07/13/16,90 Girad Avenue,Newport,"Orphaned juvenile, fell from 2nd story",
07/16/16,Herring Gull,Bird,Juvenile,1,07/16/16,Hyatt at Goat Island,Newport,Fell off inclined area of roof,
07/27/16,Herring Gull,Bird,Juvenile,1,07/27/16,Galilee,,,
08/01/16,Herring Gull,Bird,Juvenile,1,08/01/16,Finder's address,Newport,Won't fly,
08/30/16,White Tail Deer,Mammal,Juvenile,1,08/30/16,10 Devil's Foot Road,,Struck by vehicle at low speed,
08/30/16,Downy Woodpecker,Bird,,1,08/30/16,"End of Pond Street, across from Silver Spring Marina towards left in woods of off ramp across from houses",,Injury,
09/02/16,White-footed Mouse,Mammal,Juvenile,3,09/02/16,Garage at finder's address,Providence,Orphaned juvenile,
08/30/16,Herring Gull,Bird,Juvenile,1,08/29/16,Pebbel Beach,Middletown,"Tangled in fishing line, L leg/wing injury, paralyzed",
09/02/16,Squirrel,Mammal,Juvenile,2,09/02/16,65 Grinnell Street,Jamestown,"Orphaned juvenile, fell out of tree",
08/30/16,Eastern Cottontail,Mammal,Juvenile,4,08/29/16,Backyard,North Providence,"Orphaned juvenile, one was bleeding out of mouth",
08/30/16,Eastern Grey Squirrel,Mammal,Juvenile,2,08/29/16,Yard,Cranston,Orphaned juvenile,
09/02/16,White-footed Mouse,Mammal,Juvenile,2,09/02/16,Backyard,North Kingstown,Orphaned juvenile,
08/30/16,Herring Gull,Bird,Adult,1,08/28/16,Finder's address,Barrington,Leg tangled in fishing,
08/30/16,Mourning Dove,Bird,Adult,1,08/30/16,Backyard,Cumberland,Injured wing/leg,
08/30/16,Common Crackle,Bird,Adult,1,08/30/16,Backyard,Providence,Cat attack/broken wing,
08/30/16,House Sparrow,Bird,,1,08/29/16,,Matunuck,,
08/30/16,House Sparrow,Bird,Juvenile,1,08/30/16,,Burrillville,"Orphaned juvenile, leg broken",
08/30/16,Rooster,Bird,,1,08/30/16,"7 Jefferson Boulevard, colony trucks",Warwick,Injury,
08/30/16,Eastern Grey Squirrel,Mammal,Juvenile,1,08/30/16,15 Smithfield Street,North Providence,Orphaned juvenile,
08/30/16,Eastern Cottontail,Mammal,Juvenile,4,08/30/16,43 Colen Drive,West Warwick,Orphaned juvenile,
08/30/16,Great Blue Heron,Bird,Adult,1,08/30/16,Roosevelt Park,Pawtucket,Apparently caught in fishing net,
08/31/16,Eastern Cottontail,Mammal,Juvenile,2,08/30/16,Mount View neighborhood,North Kingstown,"Dog disturbed nest, children handled",
08/31/16,Eastern Cottontail,Mammal,Juvenile,1,08/31/16,17 Birton Wood Drive,Johnston,"Injury, cat/dog caught?",
08/31/16,Eastern Cottontail,Mammal,Juvenile,1,08/30/16,89 Bellows Street,Warwick,Orphaned juvenile,
08/31/16,Eastern Grey Squirrel,Mammal,Adult,1,08/31/16,Finder's address,Pawtucket,Came to finder,
08/31/16,Mourning Dove,Bird,Juvenile,1,08/31/16,Laitrel Avenue,Coventry,Injury,
08/31/16,Vulture Turkey,Bird,Adult,1,08/31/16,64 Wood Song,North Scituate,FX/healing foot,
08/31/16,Eastern Cottontail,Mammal,Juvenile,2,08/30/16,Finder's address,Saunderstown,"Dog found bunny nest, wounded/small",
08/31/16,Eastern Cottontail,Mammal,Juvenile,1,08/31/16,In road,Cranston,Orphaned juvenile,
08/31/16,Eastern Grey Squirrel,Mammal,Baby,2,08/31/16,Yard,Narragansett,Orphaned juvenile,
09/01/16,Squirrel,Mammal,Juvenile,1,08/31/16,15 Trafford Park Drive,Coventry,Orphaned juvenile,
08/31/16,Squirrel,Mammal,Juvenile,2,08/30/16,Finder's address,Warwick,Orphaned juvenile,
08/16/16,Barred Owl,Bird,Adult,1,08/16/16,33 Elizabeth Drive,,FX wing,
08/30/16,House Finch,Bird,Adult,1,08/30/16,825 Pontiac Avenue,Cranston,Conjunctivitis,
09/01/16,Eastern Cottontail,Mammal,Juvenile,1,09/01/16,In yard,Manville,Cat attack,
09/01/16,Pigeon,Bird,Juvenile,1,09/01/16,Finder's address,Pawtucket,Hawk attack,
08/23/16,King Fisher,Bird,Adult,1,,,Warren,HBC,
09/01/16,Brown Bat,Mammal,Juvenile,1,09/01/16,Wabun Avenue,Providence,Possibly poisoned,
09/01/16,Mouse,Mammal,Newborn,1,08/31/16,Barn,,"Orphaned juvenile, unknown injury, found under bag of oats",
09/01/16,Eastern Cottontail,Mammal,Juvenile,2,09/01/16,Finder's address,Saunderstown,"Orphaned juvenile, too young, cold, skinny",
09/02/16,Northern Cardinal,Bird,Adult,1,09/02/16,Finder's address,East Greenwich,Wing or leg injury?,
09/02/16,Turkey Vulture,Bird,Adult,1,09/02/16,Backyard,Cumberland,"FX L wing, healed wrong",
09/02/16,Eastern Cottontail,Mammal,Juvenile,1,09/01/16,Finder's address,Woonsocket,Broken L Arm,
09/02/16,Pigeon,Bird,,1,09/01/16,Sideyard,North Providence,Broken wing/covered in maggots,
09/02/16,Eastern Grey Squirrel,Mammal,Juvenile,2,08/26/16,Backyard,Cumberland,Orphaned juvenile,
09/02/16,Eastern Cottontail,Mammal,Juvenile,4,08/31/16,Neighbors yard,North Smithfield,Orphaned juvenile,
09/02/16,Pigeon,Bird,Adult,1,08/25/16,Slater Park,,Animal attack/maggots in wounds,
09/02/16,Blue Jay,Bird,Adult,1,09/01/16,Finder's address,Providence,Possible cat attack,
09/02/16,American Crow,Bird,Adult,1,09/02/16,2669 Pose Road,Warwick,West Nile / can't fly,
09/02/16,Rabbit,Mammal,Juvenile,2,09/02/16,Front yard,Providence,"Orphaned juvenile, dog killed mom",
08/06/16,Rabbit,Mammal,,1,08/05/16,,Warwick,Cat dropped on walkway,
08/27/16,Eastern Grey Squirrel,Mammal,Juvenile,2,08/27/16,Thayer Street,Providence,"Orphaned juvenile, injury",
09/01/16,Opossum,Mammal,Juvenile,4,09/01/16,Finder's address,Providence,Orphaned juvenile,
08/09/16,Spotted Turtle,Reptile,Adult,1,08/03/16,Connector Road,North Smithfield,HBC,
08/16/16,Mourning Dove,Bird,Juvenile,1,08/16/16,Westerly Airport,Westerly,Flew into a window,
08/20/16,Eastern Cottontail,Mammal,Juvenile,1,,Wakefield Prescription Center,Wakefield,Orphaned juvenile,
08/18/16,Herring Gull,Bird,Juvenile,1,08/18/16,Warwick Mall,Warwick,R wrist swollen,
08/23/16,House Sparrow,Bird,Juvenile,1,08/23/16,Finder's address,North Kingstown,Cat attack,
08/24/16,Rabbit,Mammal,Juvenile,1,08/24/16,Finder's address,Cranston,Cat caught,
08/24/16,Eastern Grey Squirrel,Mammal,Baby,2,08/23/16,Finder's address,"Attleboro, MA",Orphaned juvenile,
08/24/16,Eastern Grey Squirrel,Mammal,Juvenile,4,08/24/16,,Warwick,Tree fell down,
08/25/16,Eastern Grey Squirrel,Mammal,Juvenile,2,08/25/16,,West Greenwich,Orphaned juvenile,
08/26/16,House Sparrow,Bird,Adult,1,08/26/16,Backyard,Cranston,Back injury,
08/26/16,Black Back Gull,Bird,Adult,1,08/26/16,Napatree Point,Westerly,Injury? Broken wing-bone exposed,
08/26/16,Red Bat,Mammal,Juvenile,1,08/26/16,In yard near shed,Cranston,Injury?,
08/27/16,Eastern Cottontail,Mammal,Juvenile,1,08/25/16,Finder's address,North Kingstown,"Cat attack, bone exposed",
08/27/16,Mourning Dove,Bird,,1,08/27/16,48 Wawaloam Drive,Westerly,Injured tail,
08/27/16,Eastern Chipmunk,Mammal,Adult,1,08/26/16,Front yard,Foster,Paralyzed/cat attack,
08/27/16,Eastern Cottontail,Mammal,Juvenile,1,08/27/16,Finder's address,Warren,"Orphaned juvenile, cat bite",
08/27/16,Eastern Cottontail,Mammal,Juvenile,1,08/27/16,Finder's address,East Providence,Looks like broken back legs,
08/27/16,Eastern Cottontail,Mammal,Juvenile,1,08/26/16,,Hope Valley,Orphaned juvenile,
08/27/16,Least Bittern,Bird,Juvenile,1,08/27/16,On a boat,,"? Injury, not flying",
08/27/16,Flying Squirrel,Mammal,,1,08/27/16,Chimney,"Attleboro, MA","Fell down chimney, severe back injury, failing, having Seizures",
08/27/16,Cedar Waxwing,Bird,Juvenile,1,08/26/16,Finder's address,Cumberland,"Orphaned juvenile, can't fly",
08/29/16,White-footed Mouse,Mammal,Juvenile,1,08/27/16,Finder's address,Wakefield,"Orphaned juvenile, cat brought in",
08/29/16,Red Bat,Mammal,Adult,1,08/28/16,4 Annawamscott Drive,Bristol,Injury,
08/29/16,Bunny,Mammal,,1,08/28/16,Warwick Neck,Warwick,"Orphaned juvenile, cat caught",
08/29/16,Blue Jay,Bird,Adult,1,08/29/16,Backyard,Cranston,Back injury,
08/29/16,Brown-headed Cowbird,Bird,Juvenile,1,08/29/16,Hope Street,Providence,Orphaned juvenile,
08/29/16,House Sparrow,Bird,Adult,1,08/27/16,Finder's address,West Warwick,Found on ground under drain pipe,
08/29/16,Eastern Cottontail,Mammal,Juvenile,1,08/28/16,Finder's address,Providence,"Orphaned juvenile, foundi n yard with dead sibling",
08/29/16,Eastern Grey Squirrel,Mammal,Juvenile,1,08/27/16,Front yard,Warwick,"Orphaned juvenile, fell from high nest onto car",
08/29/16,Eastern Grey Squirrel,Mammal,,1,08/29/16,222 Warren Avenue,East Providence,,
08/29/16,Eastern Grey Squirrel,Mammal,Juvenile,1,08/28/16,Finder's address,Coventry,Orphaned juvenile,
08/29/16,Squirrel,Mammal,Juvenile,1,08/29/16,266 West Main Road,Wickford,"Orphaned juvenile, fell out of nest, sibling died",
08/20/16,House Sparrow,Bird,Adult,1,,5 Buckley Avenue,West Warwick,"Back injury, can't fly, missing tail feathers",
08/23/16,Canada Goose,Bird,,1,,Warwick Mall,Warwick,HBC,
08/31/16,Eastern Cottontail,Mammal,Juvenile,1,,2 View Street,Lincoln,"Cat attack, looks like front paw is broken",
09/02/16,Barn Swallow,Bird,,1,,Finder's address,East Greenwich,Leg injury,
09/05/16,Pigeon,Bird,,1,,320 Warwick Avenue,Warwick,FX wrist,
09/05/16,Mourning Dove,Bird,Juvenile,1,,Finder's address,West Warwick,Can't fly,
09/10/16,Eastern Cottontail,Mammal,,2,,,,Bleeding & scratches from dog,
09/12/16,Eastern Grey Squirrel,Mammal,,1,,,,None,
09/13/16,Common Yellowthroat,Bird,,1,,200 Baldhill Road,Warwick,Unknown,
09/05/16,Horned Grebe,Bird,1st year,1,09/05/16,"Shannock Hill Road, 1/2 mile near Rt 2",Richmond,Blown down by storm,
07/01/16,Canada Goose,Bird,,1,07/01/16,1260 Greenwich Avenue,Warwick,Foot or wing injury,
09/02/16,Mourning Dove,Bird,Juvenile,1,09/02/16,Rt 117,West Warwick,"Back injury, FX shoulder",
09/02/16,Deer Mouse,Mammal,Adult,1,09/02/16,Dunkin Donuts,Riverside,Bot fly,
09/02/16,Eastern Cottontail,Mammal,Juvenile,1,09/02/16,Finder's address,Harrisville,Hind legs paralyzed,
09/02/16,Eastern Cottontail,Mammal,Juvenile,4,09/02/16,20 Stanton Avenue,Narragansett,"Orphaned juvenile, mother deceased",
09/03/16,White-footed Mouse,Mammal,Juvenile,1,09/03/16,Finder's address,Coventry,Orphaned juvenile,
09/03/16,Blue Jay,Bird,,1,09/03/16,Backyard,Providence,"Injury, neuro",
09/03/16,Eastern Cottontail,Mammal,Juvenile,2,08/27/16,Backyard,Pawtucket,"Orphaned juvenile, pack of bunnies attacked in nest, all but 2 survived",
09/03/16,Eastern Cottontail,Mammal,Juvenile,1,09/03/16,Finder's address,Saunderstown,Cat caught,
09/03/16,Eastern Grey Squirrel,Mammal,Juvenile,2,09/02/16,Lowe's Seekonk,Pawtucket,Orphaned juvenile,
09/03/16,Eastern Cottontail,Mammal,Infant,1,09/03/16,Finder's address,North Providence,"Hit by lawn mower, exposed brain/broken skull",
09/03/16,Eastern Grey Squirrel,Mammal,Juvenile,1,08/28/16,,East Greenwich,Orphaned juvenile,
09/03/16,Herring Gull,Bird,Adult,1,09/03/16,Roger Wheeler State Beach,,"L wing FX, bleeding",
09/04/16,Red Squirrel,Mammal,Juvenile,1,08/14/16,Summer Camp,Wakefield,Orphaned juvenile,
09/04/16,Herring Gull,Bird,Adult,1,09/04/16,Pell School Parking lot,Middletown,Badly injured wing,
09/05/16,Eastern Cottontail,Mammal,Juvenile,6,09/04/16,Horse Farm,Hope Valley,Orphaned juvenile,
09/05/16,Herring Gull,Bird,Juvenile,1,09/05/16,Col. Willie Cove,Westerly,"Injury, old FX/deformity wing",
09/06/16,Squirrel,,Juvenile,1,09/05/16,Backyard,North Kingstown,Mother left alone,
09/06/16,Mourning Dove,Bird,Adult,1,09/06/16,Finder's address,Cranston,Cat caught,
08/31/16,Eastern Cottontail,Mammal,Juvenile,1,08/30/16,King Road,Middletown,"Orphaned juvenile, cat attack",
09/06/16,Eastern Cottontail,Mammal,Adult,1,09/05/16,,Jamestown,Back legs hurt,
09/06/16,Opossum,Mammal,Adult,1,09/06/16,,Warwick,"Possible HBC, paralyzed",
09/06/16,American Goldfinch,Bird,Juvenile,1,09/06/16,"Edgewood, near H2O",Cranston,Orphaned juvenile,
09/06/16,White-footed Mouse,Mammal,,2,09/06/16,,Newport,Orphaned juvenile,
09/06/16,Mourning Dove,Bird,Adult,1,09/06/16,313 Iron Horse Way,Providence,Broken wing (right)?,
09/07/16,White-footed Mouse,Mammal,Baby,1,09/04/16,,Warwick,Orphaned juvenile,
09/07/16,Laughing Gull,Bird,Juvenile,1,09/07/16,Black Point by Stone House,,Orphaned juvenile,
09/07/16,Striped Skunk,Mammal,Juvenile,1,09/07/16,,,,
09/07/16,Eastern Cottontail,Mammal,Juvenile,2,09/07/16,,Warwick,Orphaned juvenile,
09/07/16,American Goldfinch,Bird,Juvenile,3,09/06/16,Animal Planet Pet Store,Central Falls,Orphaned juvenile,
09/01/16,Black Racer,Reptile,Juvenile,1,09/01/16,Finder's address,Hope Valley,Caught in bird netting,
09/07/16,House Sparrow,Bird,Juvenile,1,09/07/16,74 Second Street,North Kingstown,Injury,
09/07/16,Squirrel,Mammal,Juvenile,1,09/07/16,,Warwick,Orphaned juvenile,
09/01/16,Great Black-backed Gull,Bird,Adult,1,09/01/16,Beavertail State Park,,Could not fly,
09/07/16,Eastern Grey Squirrel,Mammal,Juvenile,1,09/05/16,Post Office,Bristol,Orphaned juvenile,
09/07/16,Cooper's Hawk,Bird,Adult,1,09/07/16,72 Cypress Drive,Cranston,Back injury/Can't fly,
09/07/16,White-footed Mouse,Mammal,Juvenile,3,09/06/16,Basement,Jamestown,Orphaned juvenile,
09/07/16,Eastern Grey Squirrel,Mammal,Juvenile,3,09/07/16,Backyard in tree,Warwick,Orphaned juvenile,
09/07/16,Eastern Grey Squirrel,Mammal,Juvenile,1,09/07/16,,Narragansett,Orphaned juvenile,
09/07/16,Squirrel,Mammal,Juvenile,1,09/07/16,"Main Street, downtown Providence",Providence,Orphaned juvenile,
09/07/16,Eastern Grey Squirrel,Mammal,Juvenile,1,09/07/16,Providence Train,Providence,Orphaned juvenile,
09/08/16,Eastern Grey Squirrel,Mammal,Juvenile,1,09/07/16,In yard,Wakefield,"Orphaned juvenile, ran up a leg",
09/05/16,Big Brown Bat,Mammal,Adult,1,09/05/16,100 Elmwood Avenue,Providence,"Injury, admitted via OSVS",
09/08/16,Eastern Cottontail,Mammal,Juvenile,1,09/08/16,,East Providence,R elbow & R Quarter wound,
09/08/16,Herring Gull,Bird,Adult,1,09/08/16,100 Dupont Drive,Providence,"Broken wing, failing",
09/02/16,Eastern Grey Squirrel,Mammal,Adult,1,03/16/16,Finder's address,Coventry,Possible BB gun wound,
09/08/16,Eastern Grey Squirrel,Mammal,Juvenile,1,09/08/16,Finder's address,Kingston,Orphaned juvenile,
09/08/16,Grey Squirrel,Mammal,Juvenile,1,09/07/16,,Bristol,Orphaned juvenile,
09/08/16,Painted Turtle,Reptile,,1,,"Town Farm Road, about 1 mile down 2nd pond, was crossing road, pond is on both sides, near 109 cabin house",,"HBC, flipped, broken shell",
09/09/16,Eastern Cottontail,Mammal,Juvenile,1,09/09/16,4 State Street,North Kingstown,Cat attack,
09/08/16,Turkey Vulture,Bird,Adult,1,09/08/16,"101 High Street, Wakefield Elementary School",Wakefield,"Covered in maggots, laying on ground",
09/09/16,Mourning Dove,Bird,Adult,1,09/09/16,53 Abbott Street,,"Not moving/flying but conscious, old injury under wing/stomach, emaciated",
09/09/16,Squirrel,Mammal,Baby,1,09/09/16,Driveway,Warwick,Orphaned juvenile,
09/09/16,White-footed Mouse,Mammal,Juvenile,2,09/09/16,Home basement floor,Coventry,Orphaned juvenile,
09/09/16,Double-crested Cormarant,Bird,Adult,1,09/09/16,"Stone Cove Marina, 134 Salt Pond Road",Wakefield,Failing,
09/09/16,White-footed Mouse,Mammal,Juvenile,1,09/09/16,Laurel Ridge Lane,North Kingstown,Orphaned juvenile,
09/10/16,Ruby-throated Hummingbird,Bird,Adult,1,09/09/16,Front walk,Warwick,Back injury,
09/10/16,Herring Gull,Bird,Adult,1,09/09/16,Misquamicut Beach,,Leg lacerations/broken leg/infection,
09/10/16,Eastern Cottontail,Mammal,Juvenile,1,09/10/16,,,Unknown animal attack,
09/10/16,Robin,Bird,Juvenile,1,08/01/16,,Portsmouth,Orphaned juvenile,
09/10/16,Squirrel,Mammal,Juvenile,1,09/10/16,Finder's address,Warwick,R rear leg FX,
08/10/16,Red Tail Hawk,Bird,Adult,1,08/10/16,27 Cove Road,Charlestown,"Foot injury, L wing FX at elbow",
09/12/16,Mourning Dove,Bird,Adult,1,09/11/16,Finder's address,West Warwick,Back injury,
09/12/16,Black Racer,Reptile,Adult,1,09/12/16,232 Yawgoo Valley Road,Exeter,Caught in net,
09/12/16,Eastern Grey Squirrel,Mammal,Juvenile,1,09/11/16,Across the street from house in clearing,Providence,Orphaned juvenile,
09/12/16,Eastern Grey Squirrel,Mammal,Juvenile,1,09/12/16,Front yard,Cumberland,Orphaned juvenile,
09/12/16,Eastern Cottontail,Mammal,Adult,1,09/11/16,Backyard,Coventry,"Back injury, not using legs, failing",
09/12/16,Blue Heron,Bird,Adult,1,09/12/16,Keach Pond,Chepachet,L hip broken,
09/12/16,Eastern Grey Squirrel,Mammal,Juvenile,1,09/10/16,Front yard / driveway,Westerly,Orphaned juvenile,
09/12/16,Eastern Cottontail,Mammal,Juvenile,1,09/12/16,Finder's address,Wakefield,Cat attack,
09/12/16,White-footed Mouse,Mammal,Adult,1,09/12/16,Tractor Supply,"Pawcatuck, CT","Possibly HBC, paralyzed back legs",
09/13/16,Eastern Cottontail,Mammal,Juvenile,1,09/13/16,37 Stone Street,Coventry,Orphaned juvenile,
09/13/16,Herring Gull,Bird,Juvenile,1,09/13/16,Naval Base,Newport,"Emaciated, wing FX at joint",
09/13/16,Herring Gull,Bird,Juvenile,1,09/13/16,"Rt 10, near Wendy's",Providence,Injured L wing,
09/13/16,Herring Gull,Bird,Juvenile,1,09/13/16,109 John Chafee Boulevard,,Broken L leg,
09/13/16,Laughing Gull,Bird,Juvenile,1,09/12/16,Sabin Point,East Providence,Compound FX wing,
09/13/16,Eastern Grey Squirrel,Mammal,Juvenile,1,09/13/16,Front yard,Providence,Orphaned juvenile,
09/13/16,White-footed Mouse,Mammal,Juvenile,3,09/13/16,Barn behind house,Ashaway,Orphaned juvenile,
09/08/16,House Sparrow,Bird,Juvenile,1,09/09/16,Yard,Saunderstown,"Orphaned juvenile, cat attack",
09/06/16,Eastern Cottontail,Mammal,Juvenile,4,09/06/16,Backyard,Warwick,Orphaned juvenile,
08/15/16,Canada Goose,Bird,Adult,1,08/15/16,475 Kilvert Avenue,Warwick,Injury,
08/17/16,Wild Turkey,Bird,Juvenile,1,08/17/16,Finder's address,Charlestown,"Injury, grabbed by cat",
08/20/16,House Sparrow,Bird,Adult,1,08/19/16,Backyard,Kingston,Back injury,
08/21/16,Canada Goose,Bird,Adult,1,08/21/16,269 Third Street across from Navy Hospital,Newport,Emaciated,
08/22/16,Meadow Vole,Mammal,Adult,1,08/22/16,,,"Found in street, running in circles",
08/25/16,House Sparrow,Bird,Juvenile,1,08/15/16,In yard,West Warwick,Orphaned juvenile,
09/12/16,Domestic Pigeon,Bird,,1,,Bracken Street,Cranston,Dislocated shoulder,
09/15/16,Bunny,Mammal,Baby,3,,Finder's address,Johnston,None,
09/16/16,Squirrel,Mammal,Juvenile,1,09/16/16,Finder's address,Westerly,Orphaned juvenile,
09/18/16,Squirrel,Mammal,Juvenile,2,09/18/16,Finder's address,Johnston,"Orphaned juvenile, perhaps injury?",
09/21/16,Piping Plover,Bird,Adult,1,09/21/16,Weekagaug Road by the clubhouse,Westerly,Broken wing & broken leg,
09/13/16,Squirrel,Mammal,Juvenile,3,09/13/16,76 Mount Vernon Boulevard,Pawtucket,Orphaned juvenile,
09/10/16,Canada Goose,Bird,Adult,1,09/10/16,"Lobster Shack Restaurant, 3rd Street",Newport,"Injury, blind",
09/10/16,Cooper's Hawk,Bird,Adult,1,09/10/16,516 Paradise Avenue,Middletown,"Head injury, neuro",
09/07/16,Laughing Gull,Bird,Adult,1,09/07/16,Beach,,"Unable to fly, head tremors, wings spread",
09/09/16,Woodchuck,Mammal,Adult,1,09/09/16,909 Main Street,West Warwick,Sick from poison in yard's grass,
09/10/16,Mourning Dove,Bird,Fledging,1,09/10/16,Hotel Viking,Newport,Orphaned juvenile,
09/10/16,Eastern Grey Squirrel,Mammal,Juvenile,1,09/10/16,Meadowbrook Road,East Greenwich,Orphaned juvenile,
09/10/16,Eastern Cottontail,Mammal,Juvenile,3,09/10/16,In yard,Cranston,Lawn mower destroyed nest,
09/10/16,American Goldfinch,Bird,Juvenile,1,09/09/16,Pleasant Street,Pawtucket,"Orphaned juvenile, ruptured airsacks/broken legs",
09/10/16,Eastern Cottontail,Mammal,Juvenile,3,09/10/16,Backyard,Greenville,Orphaned juvenile,
09/10/16,Eastern Grey Squirrel,Mammal,Juvenile,1,09/10/16,Front Garden,Exeter,Orphaned juvenile,
09/12/16,Eastern Grey Squirrel,Mammal,Juvenile,1,09/11/16,Front yard,Johnston,Orphaned juvenile,
09/12/16,White-footed Mouse,Mammal,Juvenile,1,09/11/16,In yard,North Smithfield,Orphaned juvenile,
09/12/16,Eastern Grey Squirrel,Mammal,Juvenile,3,09/12/16,,Newport,"Orphaned juvenile, no mom around for days",
09/12/16,Ruby-throated Hummingbird,Bird,Juvenile,1,09/12/16,Finder's address,Newport,Orphaned juvenile,
09/13/16,Squirrel,Mammal,Juvenile,1,09/12/16,,Pascoag,Orphaned juvenile,
09/14/16,Eastern Grey Squirrel,Mammal,Juvenile,1,09/13/16,522 Broadway,Newport,Orphaned juvenile,
09/14/16,Rabbit,Mammal,Juvenile,1,09/13/16,Backyard,Warwick,"Orphaned juvenile, cat attack",
09/14/16,Canada Goose,Bird,Adult,1,5 months ago,Cass Park,Woonsocket,Broken L foot/healed wrong,
09/14/16,Eastern Grey Squirrel,Mammal,Juvenile,2,09/10/16,Left at shelter door,,Orphaned juvenile,
09/14/16,Eastern Grey Squirrel,Mammal,Adult,1,09/13/16,Backyard,Providence,"Injury, fell from tree",
09/14/16,Downy Woodpecker,Bird,Adult,1,09/14/16,Amica,Lincoln,Window strike/ruptured R eye,
09/14/16,Eastern Grey Squirrel,Mammal,Adult,1,09/14/16,Post Road? Near Aponogue,Warwick,HBC?,
09/15/16,Eastern Grey Squirrel,Mammal,Juvenile,1,09/15/16,,Westerly,"Orphaned juvenile, mom eaten by cat, found by her side",
09/15/16,Ruby-throated Hummingbird,Bird,Adult,1,09/14/16,Pippin Orchard Road,Cranston,FX shoulder,
09/16/16,Flying Squirrel,Mammal,Adult,1,09/16/16,Finder's address,Wakefield,"Injury, possible cat/dog caught",
09/16/16,Eastern Grey Squirrel,Mammal,Juvenile,1,n/a,,Providence,Orphaned juvenile,
09/16/16,Eastern Cottontail,Mammal,Juvenile,1,09/15/16,,Warwick,Cat caught,
09/16/16,Rabbit,Mammal,Juvenile,1,09/15/16,Finder's address,Coventry,"Cat caught, wound on L hip",
09/16/16,Grey Squirrel,Mammal,Juvenile,1,09/14/16,,Pawtucket,Orphaned juvenile,
09/16/16,Eastern Grey Squirrel,Mammal,Juvenile,1,09/16/16,Finder's address,Warwick,Orphaned juvenile,
09/16/16,Mute Swan,Bird,Juvenile,1,09/16/16,250 South Water Street,Providence,Leg injury,
09/17/16,Canada Goose,Bird,Adult,1,09/17/16,"Wenscott Reservoir, Rt 7",North Providence,"Possible HBC, missing L wing and R foot",
09/17/16,Squirrel,Mammal,Juvenile,1,09/17/16,Backyard,Middletown,"Dog caught, puncture wounds",
09/17/16,Wild Pigeon,Bird,Juvenile,1,09/17/16,100 Ruddy Avenue,"Attleboro, MA","Unknown trauma, neuro symptoms of torticolis, not eating 3 days",
09/17/16,Eastern Grey Squirrel,Mammal,Juvenile,2,09/17/16,,,Orphaned juvenile,
09/18/16,Eastern Grey Squirrel,Mammal,,1,09/17/16,,Narragansett,Orphaned juvenile,
09/18/16,American Crow,Bird,Juvenile,1,09/18/16,Finder's address,Pawtucket,Unable to fly/wing,
09/19/16,Eastern Cottontail,Mammal,Juvenile,1,09/19/16,Richmond Dog Park,Richmond,"Orphaned juvenile, dog caught",
09/19/16,Eastern Grey Squirrel,Mammal,5-6 weeks,2,09/15/16,,Newport,"Orphaned juvenile, contractor trimmed tree, nest brought",
09/19/16,Squirrel,Mammal,Adult,1,09/19/16,Danil Foot Road,North Kingstown,HBC,
